person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,cb_person_default_on_file,loan_status
22,50000,RENT,3.0,MEDICAL,C,N,0
26,95000,MORTGAGE,1.0,PERSONAL,B,N,0
23,95000,MORTGAGE,7.0,VENTURE,B,N,0
26,50000,RENT,0.0,MEDICAL,C,N,0
26,95000,MORTGAGE,9.0,EDUCATION,D,Y,0
24,45996,RENT,1.0,MEDICAL,C,Y,1
24,83000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,Y,1
24,95000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,N,0
25,52000,RENT,3.0,PERSONAL,D,Y,0
25,95000,MORTGAGE,5.0,VENTURE,B,N,0
22,95000,MORTGAGE,0.0,EDUCATION,A,N,0
22,52128,RENT,6.0,VENTURE,A,N,0
23,95000,MORTGAGE,3.0,MEDICAL,A,N,0
22,95000,MORTGAGE,2.0,MEDICAL,B,N,0
25,95000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,N,0
22,95000,MORTGAGE,0.0,MEDICAL,A,N,0
23,95000,MORTGAGE,6.0,EDUCATION,C,Y,0
23,83000,MORTGAGE,7.0,EDUCATION,B,N,1
26,95000,MORTGAGE,1.0,VENTURE,B,N,0
24,56000,RENT,2.0,DEBTCONSOLIDATION,B,N,0
23,95000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,N,0
26,95000,MORTGAGE,9.0,VENTURE,D,N,0
25,95000,MORTGAGE,8.0,EDUCATION,B,N,0
22,60000,RENT,6.0,VENTURE,B,N,0
24,95000,MORTGAGE,0.0,MEDICAL,B,N,0
22,95000,MORTGAGE,0.0,MEDICAL,A,N,0
22,60000,RENT,0.0,DEBTCONSOLIDATION,A,N,0
22,95000,MORTGAGE,1.0,EDUCATION,C,Y,0
26,95000,MORTGAGE,10.0,EDUCATION,A,N,0
22,64000,RENT,7.0,EDUCATION,D,Y,0
24,65000,RENT,6.0,EDUCATION,C,Y,0
23,95000,MORTGAGE,2.0,VENTURE,A,N,0
22,95000,MORTGAGE,6.0,MEDICAL,A,N,0
24,65004,RENT,0.0,VENTURE,B,N,0
25,95000,MORTGAGE,4.0,EDUCATION,A,N,0
23,60000,RENT,3.0,MEDICAL,A,N,1
21,95000,MORTGAGE,5.0,VENTURE,A,N,0
24,67500,RENT,1.0,VENTURE,C,Y,0
26,95000,MORTGAGE,0.0,EDUCATION,D,N,0
26,95000,MORTGAGE,10.0,VENTURE,B,N,0
24,95000,MORTGAGE,8.0,VENTURE,D,N,0
23,95000,MORTGAGE,7.0,EDUCATION,C,Y,0
24,95000,MORTGAGE,2.0,VENTURE,B,N,0
24,95000,MORTGAGE,2.0,EDUCATION,A,N,0
23,69996,RENT,8.0,EDUCATION,B,N,0
22,95000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,N,0
24,70000,RENT,2.0,DEBTCONSOLIDATION,B,N,0
23,95000,MORTGAGE,7.0,EDUCATION,B,N,0
23,83000,MORTGAGE,5.0,EDUCATION,B,N,1
23,83000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,N,1
21,83000,MORTGAGE,5.0,PERSONAL,C,Y,1
23,95000,MORTGAGE,7.0,PERSONAL,A,N,0
25,95000,MORTGAGE,0.0,VENTURE,A,N,0
23,75000,RENT,6.0,DEBTCONSOLIDATION,A,N,0
25,75000,RENT,4.0,DEBTCONSOLIDATION,B,N,0
23,76000,RENT,3.0,MEDICAL,C,Y,0
22,95000,MORTGAGE,3.0,PERSONAL,A,N,0
24,95000,MORTGAGE,4.0,PERSONAL,B,N,0
25,83195,RENT,9.0,PERSONAL,B,N,0
24,84000,RENT,3.0,MEDICAL,B,N,0
25,95000,MORTGAGE,7.0,PERSONAL,A,N,0
23,86000,RENT,6.0,EDUCATION,B,N,0
21,83004,MORTGAGE,2.0,DEBTCONSOLIDATION,D,N,1
24,95004,MORTGAGE,0.0,MEDICAL,C,N,0
25,87000,RENT,6.0,DEBTCONSOLIDATION,A,N,0
24,95004,MORTGAGE,8.0,VENTURE,A,N,0
23,90000,RENT,4.0,DEBTCONSOLIDATION,C,N,0
25,95004,MORTGAGE,9.0,EDUCATION,A,N,0
23,95004,MORTGAGE,4.0,VENTURE,A,N,0
24,90000,RENT,0.0,PERSONAL,A,N,0
25,95111,MORTGAGE,9.0,PERSONAL,C,N,0
24,83290,MORTGAGE,5.0,DEBTCONSOLIDATION,A,N,1
21,95400,MORTGAGE,0.0,PERSONAL,A,N,0
26,95400,MORTGAGE,8.0,PERSONAL,C,N,0
26,69700,RENT,4.0,MEDICAL,D,Y,1
24,110000,RENT,4.0,DEBTCONSOLIDATION,A,N,0
26,110400,RENT,9.0,EDUCATION,A,N,0
24,95610,MORTGAGE,8.0,VENTURE,B,N,0
23,95620,MORTGAGE,7.0,EDUCATION,D,Y,0
24,90100,RENT,6.0,MEDICAL,B,N,1
23,120000,RENT,7.0,PERSONAL,B,N,0
24,83904,MORTGAGE,8.0,DEBTCONSOLIDATION,D,Y,1
25,96000,MORTGAGE,4.0,VENTURE,B,N,0
22,71400,MORTGAGE,4.0,MEDICAL,C,Y,1
22,96000,MORTGAGE,0.0,EDUCATION,A,N,0
22,96000,MORTGAGE,4.0,EDUCATION,B,N,0
25,96000,MORTGAGE,9.0,PERSONAL,D,Y,0
22,96000,MORTGAGE,6.0,EDUCATION,C,N,0
23,96000,MORTGAGE,4.0,PERSONAL,A,N,0
25,96000,MORTGAGE,9.0,MEDICAL,A,N,0
23,96000,MORTGAGE,5.0,PERSONAL,A,N,0
25,57840,RENT,5.0,MEDICAL,B,N,0
24,96000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,N,0
25,96000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,N,0
25,68000,RENT,2.0,DEBTCONSOLIDATION,B,N,0
22,70000,RENT,5.0,PERSONAL,A,N,0
26,96000,MORTGAGE,3.0,PERSONAL,A,N,0
22,70000,RENT,6.0,PERSONAL,B,N,0
25,73000,RENT,9.0,PERSONAL,B,N,0
23,78625,RENT,3.0,PERSONAL,B,N,0
25,96000,MORTGAGE,10.0,VENTURE,A,N,0
23,96000,MORTGAGE,2.0,MEDICAL,A,N,0
23,85000,RENT,5.0,PERSONAL,A,N,0
24,96000,MORTGAGE,6.0,VENTURE,A,N,0
24,96000,MORTGAGE,8.0,VENTURE,A,N,0
26,64900,RENT,4.0,MEDICAL,B,N,0
23,96000,MORTGAGE,7.0,EDUCATION,A,N,0
23,96000,MORTGAGE,1.0,EDUCATION,A,N,0
22,96000,MORTGAGE,6.0,EDUCATION,A,N,0
24,96000,MORTGAGE,2.0,VENTURE,B,N,0
25,84000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,N,1
26,96000,MORTGAGE,6.0,MEDICAL,B,N,0
23,96000,MORTGAGE,2.0,PERSONAL,A,N,0
26,96000,MORTGAGE,4.0,VENTURE,B,N,0
26,96000,MORTGAGE,10.0,VENTURE,A,N,0
22,96000,MORTGAGE,6.0,VENTURE,C,N,0
23,96000,MORTGAGE,0.0,VENTURE,B,N,0
25,96000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,N,0
25,71400,MORTGAGE,9.0,MEDICAL,D,N,1
22,96000,MORTGAGE,2.0,EDUCATION,A,N,0
21,30000,RENT,0.0,DEBTCONSOLIDATION,D,Y,1
25,35000,RENT,0.0,DEBTCONSOLIDATION,A,N,1
25,84000,MORTGAGE,9.0,PERSONAL,D,N,1
22,96000,MORTGAGE,3.0,EDUCATION,A,N,0
22,53591,RENT,6.0,EDUCATION,D,N,0
23,96000,MORTGAGE,1.0,VENTURE,B,N,0
22,96000,MORTGAGE,4.0,VENTURE,A,N,0
24,96000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,N,0
23,96000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,N,0
24,96000,MORTGAGE,8.0,MEDICAL,B,N,0
25,80600,RENT,9.0,PERSONAL,B,N,0
25,96000,MORTGAGE,6.0,EDUCATION,B,N,0
24,105000,RENT,2.0,VENTURE,A,N,0
22,96000,MORTGAGE,3.0,VENTURE,B,N,0
26,96000,MORTGAGE,3.0,EDUCATION,C,N,0
23,96000,MORTGAGE,4.0,EDUCATION,B,N,0
22,71400,MORTGAGE,2.0,MEDICAL,D,Y,1
26,117500,RENT,0.0,VENTURE,A,N,0
25,96000,MORTGAGE,0.0,VENTURE,B,N,0
25,76400,RENT,3.0,VENTURE,B,N,0
26,42000,RENT,3.0,VENTURE,A,N,1
26,42000,RENT,4.0,DEBTCONSOLIDATION,B,N,1
22,96000,MORTGAGE,3.0,EDUCATION,C,Y,0
24,42996,RENT,2.0,MEDICAL,A,N,1
23,96060,MORTGAGE,7.0,MEDICAL,A,N,0
24,96216,MORTGAGE,5.0,VENTURE,A,N,0
26,96300,MORTGAGE,10.0,PERSONAL,A,N,0
22,96384,MORTGAGE,6.0,VENTURE,B,N,0
25,96500,MORTGAGE,0.0,PERSONAL,A,N,0
26,96500,MORTGAGE,4.0,VENTURE,A,N,0
25,96720,MORTGAGE,9.0,EDUCATION,A,N,0
25,39000,RENT,4.0,PERSONAL,D,N,1
24,96900,MORTGAGE,8.0,DEBTCONSOLIDATION,A,N,0
23,97000,MORTGAGE,5.0,EDUCATION,B,N,0
25,97000,MORTGAGE,9.0,PERSONAL,C,N,0
24,97000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,Y,0
26,97000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,N,0
23,72250,MORTGAGE,7.0,MEDICAL,D,N,1
22,97000,MORTGAGE,4.0,PERSONAL,A,N,0
22,46000,RENT,6.0,EDUCATION,A,N,0
23,97000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,N,0
24,40000,RENT,4.0,MEDICAL,D,Y,1
24,97000,MORTGAGE,6.0,PERSONAL,B,N,0
23,46800,RENT,4.0,EDUCATION,B,N,0
24,97000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,N,0
24,46800,RENT,4.0,DEBTCONSOLIDATION,A,N,0
22,97000,MORTGAGE,6.0,EDUCATION,A,N,0
26,97000,MORTGAGE,4.0,MEDICAL,C,N,0
23,97000,MORTGAGE,1.0,PERSONAL,A,N,0
23,42000,RENT,2.0,PERSONAL,D,N,1
23,97000,MORTGAGE,7.0,EDUCATION,A,N,0
22,97000,MORTGAGE,6.0,MEDICAL,C,Y,0
26,44000,RENT,10.0,DEBTCONSOLIDATION,D,N,1
23,97000,MORTGAGE,7.0,VENTURE,C,Y,0
22,97000,MORTGAGE,0.0,EDUCATION,C,Y,0
24,50004,RENT,0.0,EDUCATION,B,N,0
23,97600,MORTGAGE,7.0,MEDICAL,A,N,0
25,97700,MORTGAGE,6.0,PERSONAL,A,N,0
24,97700,MORTGAGE,5.0,VENTURE,B,N,0
26,97700,MORTGAGE,1.0,DEBTCONSOLIDATION,A,N,0
23,97781,MORTGAGE,7.0,MEDICAL,A,N,0
23,97781,MORTGAGE,7.0,VENTURE,A,N,0
23,52000,RENT,7.0,EDUCATION,A,N,0
22,85992,MORTGAGE,6.0,DEBTCONSOLIDATION,D,Y,1
23,52800,RENT,4.0,VENTURE,C,N,0
24,98000,MORTGAGE,8.0,VENTURE,A,N,0
21,53000,RENT,2.0,EDUCATION,C,N,0
25,98000,MORTGAGE,9.0,EDUCATION,A,N,0
26,98000,MORTGAGE,5.0,MEDICAL,A,N,0
21,98000,MORTGAGE,5.0,PERSONAL,B,N,0
24,98000,MORTGAGE,8.0,PERSONAL,B,N,0
25,54000,RENT,2.0,PERSONAL,B,N,0
22,54000,RENT,0.0,MEDICAL,A,N,0
22,98000,MORTGAGE,5.0,EDUCATION,D,N,0
23,98000,MORTGAGE,7.0,VENTURE,A,N,0
22,48000,RENT,1.0,PERSONAL,C,N,1
25,86000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,Y,1
22,86000,MORTGAGE,7.0,EDUCATION,C,N,1
26,98000,MORTGAGE,7.0,VENTURE,A,N,0
24,86000,MORTGAGE,0.0,PERSONAL,B,N,1
20,98000,MORTGAGE,4.0,EDUCATION,D,N,0
26,55000,RENT,2.0,EDUCATION,B,N,0
23,98000,MORTGAGE,3.0,VENTURE,A,N,0
24,98000,MORTGAGE,8.0,MEDICAL,B,N,0
23,86000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,Y,1
23,98000,MORTGAGE,4.0,EDUCATION,A,N,0
23,98000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,N,0
25,98000,MORTGAGE,2.0,PERSONAL,A,N,0
22,98004,MORTGAGE,6.0,DEBTCONSOLIDATION,A,N,0
25,86004,MORTGAGE,3.0,PERSONAL,A,N,1
23,55000,RENT,3.0,VENTURE,C,N,0
21,55260,RENT,0.0,EDUCATION,A,N,0
23,73185,MORTGAGE,7.0,MEDICAL,B,N,1
21,98132,MORTGAGE,5.0,MEDICAL,B,N,0
21,98280,MORTGAGE,2.0,DEBTCONSOLIDATION,A,N,0
23,98280,MORTGAGE,7.0,EDUCATION,A,N,0
23,98400,MORTGAGE,7.0,EDUCATION,A,N,0
26,98400,MORTGAGE,4.0,VENTURE,A,N,0
22,55992,RENT,6.0,VENTURE,B,N,0
24,98400,MORTGAGE,0.0,EDUCATION,C,N,0
23,98400,MORTGAGE,0.0,EDUCATION,B,N,0
22,56000,RENT,5.0,EDUCATION,C,Y,0
24,98518,MORTGAGE,8.0,VENTURE,A,N,0
25,56004,RENT,0.0,DEBTCONSOLIDATION,A,N,0
24,56004,RENT,2.0,MEDICAL,C,N,0
23,98800,MORTGAGE,7.0,VENTURE,B,N,0
22,99000,MORTGAGE,6.0,VENTURE,A,N,0
24,99000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,N,0
26,57600,RENT,10.0,VENTURE,B,N,0
26,99000,MORTGAGE,10.0,VENTURE,B,N,0
25,58000,RENT,5.0,MEDICAL,C,Y,0
26,60000,RENT,2.0,MEDICAL,B,N,0
22,60000,RENT,6.0,PERSONAL,A,N,0
25,99000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,N,0
23,60000,RENT,4.0,EDUCATION,D,Y,0
23,99000,MORTGAGE,8.0,EDUCATION,A,N,0
26,99000,MORTGAGE,9.0,MEDICAL,C,N,0
24,99000,MORTGAGE,8.0,EDUCATION,B,N,0
22,60000,RENT,7.0,VENTURE,A,N,0
26,99085,MORTGAGE,10.0,VENTURE,D,Y,0
23,99200,MORTGAGE,7.0,DEBTCONSOLIDATION,A,N,0
24,87220,MORTGAGE,7.0,VENTURE,C,Y,1
22,60000,RENT,3.0,DEBTCONSOLIDATION,C,Y,0
25,99473,MORTGAGE,9.0,PERSONAL,B,N,0
23,99500,MORTGAGE,7.0,EDUCATION,D,N,0
25,54000,RENT,6.0,DEBTCONSOLIDATION,D,Y,1
22,99600,MORTGAGE,6.0,PERSONAL,A,N,0
22,99600,MORTGAGE,6.0,MEDICAL,B,N,0
23,99670,MORTGAGE,2.0,PERSONAL,D,N,0
22,60000,RENT,0.0,EDUCATION,C,N,0
25,99800,MORTGAGE,1.0,MEDICAL,A,N,0
26,99900,MORTGAGE,10.0,PERSONAL,A,N,0
23,99996,MORTGAGE,7.0,EDUCATION,A,N,0
25,99996,MORTGAGE,6.0,MEDICAL,B,N,0
23,99996,MORTGAGE,2.0,PERSONAL,B,N,0
22,61000,RENT,0.0,EDUCATION,A,N,0
23,62000,RENT,7.0,DEBTCONSOLIDATION,B,N,0
24,99996,MORTGAGE,5.0,MEDICAL,C,Y,0
24,62004,RENT,6.0,VENTURE,A,N,0
25,99996,MORTGAGE,3.0,VENTURE,A,N,0
24,62800,RENT,5.0,PERSONAL,B,N,0
23,100000,MORTGAGE,7.0,MEDICAL,B,N,0
24,100000,MORTGAGE,1.0,EDUCATION,B,N,0
22,64000,RENT,2.0,DEBTCONSOLIDATION,A,N,0
23,65000,RENT,3.0,PERSONAL,B,N,0
23,100000,MORTGAGE,7.0,PERSONAL,D,N,0
23,65000,RENT,2.0,DEBTCONSOLIDATION,B,N,0
24,65000,RENT,0.0,EDUCATION,B,N,0
23,100000,MORTGAGE,4.0,EDUCATION,D,Y,0
23,100000,MORTGAGE,4.0,MEDICAL,C,N,0
22,65000,RENT,3.0,MEDICAL,A,N,0
26,66000,RENT,10.0,PERSONAL,A,N,0
25,100000,MORTGAGE,9.0,PERSONAL,A,N,0
23,66000,RENT,1.0,EDUCATION,C,N,0
25,100000,MORTGAGE,6.0,VENTURE,B,N,0
26,100000,MORTGAGE,7.0,VENTURE,A,N,0
22,100000,MORTGAGE,6.0,EDUCATION,B,N,0
25,88000,MORTGAGE,9.0,PERSONAL,D,N,1
24,69000,RENT,3.0,VENTURE,C,Y,0
26,69575,RENT,3.0,MEDICAL,A,N,0
25,100000,MORTGAGE,0.0,EDUCATION,A,N,0
25,63996,RENT,9.0,DEBTCONSOLIDATION,D,Y,1
21,70000,RENT,5.0,PERSONAL,A,N,0
24,55845,RENT,1.0,MEDICAL,D,N,1
22,100000,MORTGAGE,7.0,PERSONAL,A,N,0
24,100000,MORTGAGE,4.0,MEDICAL,B,N,0
24,72000,RENT,8.0,EDUCATION,A,N,0
26,100000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,N,0
23,72150,RENT,3.0,VENTURE,B,N,0
21,72500,RENT,3.0,EDUCATION,C,Y,0
22,100000,MORTGAGE,6.0,EDUCATION,B,N,0
24,100000,MORTGAGE,8.0,MEDICAL,A,N,0
24,100000,MORTGAGE,8.0,MEDICAL,A,N,0
24,100000,MORTGAGE,1.0,VENTURE,A,N,0
26,100000,MORTGAGE,11.0,PERSONAL,C,N,0
23,73000,RENT,1.0,PERSONAL,C,N,0
23,100000,MORTGAGE,5.0,MEDICAL,B,N,0
25,100000,MORTGAGE,9.0,MEDICAL,A,N,0
24,100000,MORTGAGE,8.0,MEDICAL,A,N,0
23,100000,MORTGAGE,7.0,PERSONAL,B,N,0
23,100000,MORTGAGE,7.0,VENTURE,B,N,0
25,100000,MORTGAGE,2.0,VENTURE,C,Y,0
21,100000,MORTGAGE,3.0,VENTURE,A,N,0
26,88000,MORTGAGE,6.0,EDUCATION,C,Y,1
26,75000,RENT,4.0,EDUCATION,B,N,0
22,100000,MORTGAGE,6.0,EDUCATION,A,N,0
25,100000,MORTGAGE,9.0,EDUCATION,C,N,0
24,100000,MORTGAGE,3.0,EDUCATION,A,N,0
22,100000,MORTGAGE,6.0,EDUCATION,B,N,0
23,100000,MORTGAGE,0.0,VENTURE,A,N,0
25,100000,MORTGAGE,2.0,EDUCATION,D,Y,0
22,100000,MORTGAGE,2.0,EDUCATION,B,N,0
24,100000,MORTGAGE,7.0,EDUCATION,D,Y,0
26,100000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,N,0
22,78700,RENT,6.0,EDUCATION,C,N,0
26,80000,RENT,6.0,EDUCATION,B,N,0
23,80000,RENT,0.0,VENTURE,C,Y,0
26,100000,MORTGAGE,4.0,EDUCATION,A,N,0
26,74800,MORTGAGE,3.0,MEDICAL,D,N,1
23,100000,MORTGAGE,8.0,VENTURE,A,N,0
25,100000,MORTGAGE,5.0,MEDICAL,B,N,0
24,81000,RENT,2.0,DEBTCONSOLIDATION,C,N,0
22,100000,MORTGAGE,3.0,VENTURE,B,N,0
24,100000,MORTGAGE,8.0,VENTURE,A,N,0
22,82000,RENT,4.0,PERSONAL,A,N,0
23,100000,MORTGAGE,1.0,PERSONAL,B,N,0
25,100000,MORTGAGE,3.0,MEDICAL,A,N,0
25,100000,MORTGAGE,0.0,EDUCATION,A,N,0
24,100000,MORTGAGE,9.0,VENTURE,A,N,0
24,100000,MORTGAGE,6.0,MEDICAL,A,N,0
24,100000,MORTGAGE,2.0,EDUCATION,B,N,0
22,100000,MORTGAGE,6.0,EDUCATION,B,N,0
25,100000,MORTGAGE,0.0,EDUCATION,A,N,0
23,100000,MORTGAGE,8.0,PERSONAL,A,N,0
23,86000,RENT,4.0,MEDICAL,A,N,0
21,88000,MORTGAGE,1.0,PERSONAL,D,N,1
25,90996,RENT,5.0,MEDICAL,C,N,0
23,100000,MORTGAGE,0.0,MEDICAL,A,N,0
23,95000,RENT,0.0,EDUCATION,B,N,0
24,100000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,N,0
24,100000,MORTGAGE,4.0,VENTURE,A,N,0
23,100000,MORTGAGE,2.0,VENTURE,A,N,0
24,95000,RENT,5.0,VENTURE,B,N,0
22,100000,MORTGAGE,7.0,EDUCATION,A,N,0
23,100000,MORTGAGE,7.0,PERSONAL,C,Y,0
22,100000,MORTGAGE,4.0,EDUCATION,A,N,0
26,100000,RENT,6.0,VENTURE,C,N,0
24,100000,MORTGAGE,8.0,EDUCATION,A,N,0
25,100000,MORTGAGE,9.0,EDUCATION,A,N,0
24,100000,MORTGAGE,5.0,PERSONAL,B,N,0
25,100000,MORTGAGE,3.0,PERSONAL,D,N,0
24,100000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,Y,0
24,100000,MORTGAGE,5.0,VENTURE,A,N,0
24,105000,RENT,0.0,MEDICAL,A,N,0
26,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,Y,0
24,98000,RENT,4.0,EDUCATION,C,N,1
25,100000,MORTGAGE,9.0,PERSONAL,C,N,0
25,100000,MORTGAGE,2.0,PERSONAL,A,N,0
23,100000,MORTGAGE,7.0,EDUCATION,A,N,0
24,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,N,0
24,110004,RENT,5.0,MEDICAL,A,N,0
25,100000,MORTGAGE,3.0,EDUCATION,B,N,0
23,113000,RENT,2.0,DEBTCONSOLIDATION,C,Y,0
23,120000,RENT,3.0,MEDICAL,B,N,0
26,100000,MORTGAGE,5.0,EDUCATION,B,N,0
22,100000,MORTGAGE,0.0,VENTURE,C,N,0
24,120000,RENT,2.0,MEDICAL,B,N,0
25,100000,MORTGAGE,9.0,PERSONAL,A,N,0
23,100000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,N,0
26,100000,MORTGAGE,10.0,EDUCATION,C,Y,0
23,122000,RENT,7.0,DEBTCONSOLIDATION,C,Y,0
25,100000,MORTGAGE,9.0,MEDICAL,C,Y,0
24,100000,MORTGAGE,6.0,VENTURE,D,Y,0
22,128165,RENT,6.0,DEBTCONSOLIDATION,A,N,0
25,100000,MORTGAGE,9.0,MEDICAL,B,N,0
22,140000,RENT,0.0,MEDICAL,C,N,0
24,145000,RENT,3.0,VENTURE,C,Y,0
24,100000,MORTGAGE,8.0,PERSONAL,D,Y,0
25,100000,MORTGAGE,9.0,EDUCATION,B,N,0
22,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,N,0
23,100000,MORTGAGE,7.0,EDUCATION,D,Y,0
22,100000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,N,0
23,24000,RENT,1.0,VENTURE,B,N,1
26,100000,MORTGAGE,0.0,EDUCATION,C,N,0
23,100000,MORTGAGE,0.0,PERSONAL,A,N,0
24,100000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,N,0
21,27996,RENT,2.0,VENTURE,B,N,1
22,46000,RENT,7.0,PERSONAL,C,N,1
23,100000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,N,0
25,100000,MORTGAGE,9.0,MEDICAL,A,N,0
23,100000,MORTGAGE,4.0,EDUCATION,C,Y,0
24,100000,MORTGAGE,5.0,VENTURE,B,N,0
23,100000,MORTGAGE,1.0,VENTURE,B,N,0
24,100000,MORTGAGE,3.0,EDUCATION,B,N,0
23,32000,RENT,5.0,MEDICAL,A,N,1
22,100000,MORTGAGE,0.0,MEDICAL,C,N,0
23,100000,MORTGAGE,2.0,PERSONAL,C,N,0
25,33000,RENT,1.0,MEDICAL,B,N,1
24,88000,MORTGAGE,0.0,EDUCATION,B,N,1
26,100000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,N,0
24,100000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,N,0
22,40000,RENT,4.0,DEBTCONSOLIDATION,B,N,1
26,100000,MORTGAGE,9.0,EDUCATION,B,N,0
26,92000,RENT,10.0,PERSONAL,B,N,0
23,100000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,Y,0
21,78000,RENT,1.0,EDUCATION,B,N,0
26,135000,RENT,10.0,PERSONAL,B,N,0
22,74867,MORTGAGE,4.0,MEDICAL,D,Y,1
23,100080,MORTGAGE,7.0,PERSONAL,B,N,0
24,88128,MORTGAGE,0.0,EDUCATION,B,N,1
24,74909,MORTGAGE,8.0,MEDICAL,B,N,1
23,100800,MORTGAGE,4.0,DEBTCONSOLIDATION,A,N,0
24,35000,RENT,4.0,PERSONAL,D,N,1
26,100800,MORTGAGE,7.0,EDUCATION,B,N,0
24,100800,MORTGAGE,4.0,EDUCATION,B,N,0
24,100800,MORTGAGE,8.0,MEDICAL,B,N,0
25,75500,MORTGAGE,10.0,MEDICAL,D,Y,1
23,36000,RENT,3.0,PERSONAL,C,N,1
24,100995,MORTGAGE,6.0,DEBTCONSOLIDATION,A,N,0
25,101000,MORTGAGE,9.0,EDUCATION,B,N,0
21,36500,RENT,1.0,PERSONAL,D,N,1
26,101000,MORTGAGE,6.0,PERSONAL,A,N,0
22,101000,MORTGAGE,7.0,EDUCATION,D,Y,0
22,42996,RENT,2.0,DEBTCONSOLIDATION,C,Y,1
24,89000,MORTGAGE,1.0,VENTURE,D,Y,1
26,43000,RENT,7.0,MEDICAL,B,N,1
21,101004,MORTGAGE,2.0,DEBTCONSOLIDATION,B,N,0
22,43000,RENT,2.0,DEBTCONSOLIDATION,A,N,1
23,101138,MORTGAGE,2.0,EDUCATION,C,N,0
26,101400,MORTGAGE,10.0,DEBTCONSOLIDATION,A,N,0
24,101400,MORTGAGE,8.0,PERSONAL,A,N,0
24,101400,MORTGAGE,0.0,PERSONAL,A,N,0
23,45000,RENT,4.0,EDUCATION,B,N,1
22,48000,RENT,0.0,DEBTCONSOLIDATION,C,Y,0
24,101900,MORTGAGE,0.0,VENTURE,A,N,0
24,50000,RENT,4.0,DEBTCONSOLIDATION,A,N,0
25,102000,MORTGAGE,5.0,EDUCATION,B,N,0
23,51000,RENT,3.0,DEBTCONSOLIDATION,A,N,0
23,102000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,N,0
23,102000,MORTGAGE,5.0,PERSONAL,A,N,0
24,102000,MORTGAGE,5.0,MEDICAL,C,N,0
26,102000,MORTGAGE,5.0,PERSONAL,A,N,0
24,57000,RENT,8.0,MEDICAL,A,N,0
25,102000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,N,0
22,102000,MORTGAGE,3.0,MEDICAL,A,N,0
22,102000,MORTGAGE,6.0,PERSONAL,A,N,0
23,90000,MORTGAGE,6.0,PERSONAL,B,N,1
24,102000,MORTGAGE,6.0,VENTURE,B,N,0
23,102000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,Y,0
23,58977,RENT,7.0,DEBTCONSOLIDATION,C,N,0
23,102000,MORTGAGE,7.0,EDUCATION,B,N,0
23,59000,RENT,4.0,PERSONAL,A,N,0
26,102000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,N,0
25,102000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,Y,0
23,102000,MORTGAGE,4.0,EDUCATION,B,N,0
24,102000,MORTGAGE,7.0,MEDICAL,B,N,0
22,54000,RENT,0.0,DEBTCONSOLIDATION,D,N,1
24,102000,MORTGAGE,8.0,VENTURE,B,N,0
23,102000,MORTGAGE,2.0,PERSONAL,A,N,0
26,102000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,N,0
23,60996,RENT,7.0,PERSONAL,C,N,0
25,61000,RENT,1.0,PERSONAL,B,N,0
25,62000,RENT,0.0,DEBTCONSOLIDATION,C,Y,0
25,64000,RENT,9.0,MEDICAL,B,N,0
